split,model,policy,positive_class,empty_probability_threshold,minimum_empty_window_hours,predicted_empty_window_count,true_empty_window_count,safe_predicted_window_count,conflict_predicted_window_count,window_level_precision,window_level_recall,window_level_occupancy_conflict_rate,average_detected_window_duration_hours,double_counting_policy
validation_daily,LightGBM,threshold_sweep,empty,0.95,4.0,9,19,8,1,0.8888888888888888,0.47368421052631576,0.1111111111111111,5.027777777777778,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.05,1.0,58,44,1,57,0.017241379310344827,1.0,0.9827586206896551,13.219827586206897,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.075,1.0,61,44,1,60,0.01639344262295082,1.0,0.9836065573770492,11.524590163934427,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.1,1.0,62,44,1,61,0.016129032258064516,0.9772727272727273,0.9838709677419355,10.524193548387096,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.125,1.0,59,44,1,58,0.01694915254237288,0.9772727272727273,0.9830508474576272,10.127118644067796,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.15,1.0,59,44,3,56,0.05084745762711865,0.9545454545454546,0.9491525423728814,9.364406779661017,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.175,1.0,53,44,4,49,0.07547169811320754,0.9545454545454546,0.9245283018867925,9.415094339622641,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.2,1.0,51,44,5,46,0.09803921568627451,0.9545454545454546,0.9019607843137255,8.941176470588236,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.225,1.0,49,44,6,43,0.12244897959183673,0.9318181818181818,0.8775510204081632,8.846938775510203,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.25,1.0,48,44,5,43,0.10416666666666667,0.9318181818181818,0.8958333333333334,8.744791666666666,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.275,1.0,48,44,5,43,0.10416666666666667,0.9318181818181818,0.8958333333333334,8.442708333333334,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.3,1.0,46,44,7,39,0.15217391304347827,0.9318181818181818,0.8478260869565217,8.483695652173912,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.325,1.0,45,44,9,36,0.2,0.9090909090909091,0.8,8.222222222222221,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.35,1.0,46,44,13,33,0.2826086956521739,0.9090909090909091,0.717391304347826,7.266304347826087,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.375,1.0,44,44,12,32,0.2727272727272727,0.9090909090909091,0.7272727272727273,7.238636363636363,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.4,1.0,42,44,12,30,0.2857142857142857,0.8863636363636364,0.7142857142857143,7.3273809523809526,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.425,1.0,40,44,15,25,0.375,0.8863636363636364,0.625,7.4,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.45,1.0,41,44,15,26,0.36585365853658536,0.8863636363636364,0.6341463414634146,7.048780487804878,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.475,1.0,42,44,17,25,0.40476190476190477,0.8863636363636364,0.5952380952380952,6.761904761904762,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.5,1.0,40,44,16,24,0.4,0.8636363636363636,0.6,6.91875,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.525,1.0,38,44,15,23,0.39473684210526316,0.8636363636363636,0.6052631578947368,7.052631578947368,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.55,1.0,38,44,17,21,0.4473684210526316,0.8636363636363636,0.5526315789473685,6.822368421052632,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.575,1.0,37,44,17,20,0.4594594594594595,0.8409090909090909,0.5405405405405406,6.574324324324325,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.6,1.0,37,44,19,18,0.5135135135135135,0.8409090909090909,0.4864864864864865,6.371621621621622,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.625,1.0,37,44,21,16,0.5675675675675675,0.8409090909090909,0.43243243243243246,6.162162162162162,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.65,1.0,35,44,20,15,0.5714285714285714,0.7727272727272727,0.42857142857142855,6.214285714285714,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.675,1.0,35,44,21,14,0.6,0.7727272727272727,0.4,5.992857142857143,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.7,1.0,34,44,20,14,0.5882352941176471,0.7727272727272727,0.4117647058823529,5.6911764705882355,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.725,1.0,34,44,19,15,0.5588235294117647,0.75,0.4411764705882353,5.375,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.75,1.0,32,44,20,12,0.625,0.7272727272727273,0.375,5.171875,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.775,1.0,32,44,20,12,0.625,0.7045454545454546,0.375,4.7421875,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.8,1.0,30,44,19,11,0.6333333333333333,0.6590909090909091,0.36666666666666664,4.25,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.825,1.0,26,44,16,10,0.6153846153846154,0.5454545454545454,0.38461538461538464,3.923076923076923,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.85,1.0,25,44,16,9,0.64,0.4772727272727273,0.36,3.31,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.875,1.0,22,44,15,7,0.6818181818181818,0.4090909090909091,0.3181818181818182,2.977272727272727,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.9,1.0,17,44,11,6,0.6470588235294118,0.3181818181818182,0.35294117647058826,2.8529411764705883,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.925,1.0,11,44,10,1,0.9090909090909091,0.20454545454545456,0.09090909090909091,2.7045454545454546,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.95,1.0,3,44,3,0,1.0,0.06818181818181818,0.0,2.5,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.05,2.0,58,38,1,57,0.017241379310344827,1.0,0.9827586206896551,13.219827586206897,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.075,2.0,60,38,1,59,0.016666666666666666,1.0,0.9833333333333333,11.691666666666666,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.1,2.0,59,38,1,58,0.01694915254237288,0.9736842105263158,0.9830508474576272,11.004237288135593,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.125,2.0,58,38,1,57,0.017241379310344827,0.9736842105263158,0.9827586206896551,10.275862068965518,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.15,2.0,59,38,3,56,0.05084745762711865,0.9736842105263158,0.9491525423728814,9.364406779661017,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.175,2.0,51,38,4,47,0.0784313725490196,0.9736842105263158,0.9215686274509803,9.745098039215685,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.2,2.0,51,38,5,46,0.09803921568627451,0.9736842105263158,0.9019607843137255,8.941176470588236,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.225,2.0,47,38,5,42,0.10638297872340426,0.9473684210526315,0.8936170212765957,9.164893617021276,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.25,2.0,47,38,5,42,0.10638297872340426,0.9473684210526315,0.8936170212765957,8.909574468085106,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.275,2.0,45,38,5,40,0.1111111111111111,0.9473684210526315,0.8888888888888888,8.916666666666666,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.3,2.0,43,38,7,36,0.16279069767441862,0.9473684210526315,0.8372093023255814,8.982558139534884,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.325,2.0,42,38,9,33,0.21428571428571427,0.9210526315789473,0.7857142857142857,8.726190476190476,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.35,2.0,43,38,12,31,0.27906976744186046,0.9210526315789473,0.7209302325581395,7.686046511627907,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.375,2.0,42,38,12,30,0.2857142857142857,0.9210526315789473,0.7142857142857143,7.523809523809524,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.4,2.0,41,38,12,29,0.2926829268292683,0.9210526315789473,0.7073170731707317,7.475609756097561,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.425,2.0,39,38,14,25,0.358974358974359,0.8947368421052632,0.6410256410256411,7.551282051282051,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.45,2.0,38,38,14,24,0.3684210526315789,0.8947368421052632,0.631578947368421,7.5,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.475,2.0,37,38,14,23,0.3783783783783784,0.868421052631579,0.6216216216216216,7.5,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.5,2.0,37,38,14,23,0.3783783783783784,0.868421052631579,0.6216216216216216,7.378378378378378,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.525,2.0,37,38,14,23,0.3783783783783784,0.868421052631579,0.6216216216216216,7.202702702702703,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.55,2.0,36,38,15,21,0.4166666666666667,0.8421052631578947,0.5833333333333334,7.131944444444445,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.575,2.0,35,38,16,19,0.45714285714285713,0.8421052631578947,0.5428571428571428,6.878571428571429,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.6,2.0,34,38,17,17,0.5,0.8157894736842105,0.5,6.8088235294117645,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.625,2.0,32,38,18,14,0.5625,0.7631578947368421,0.4375,6.890625,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.65,2.0,32,38,18,14,0.5625,0.7631578947368421,0.4375,6.671875,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.675,2.0,32,38,18,14,0.5625,0.7631578947368421,0.4375,6.4375,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.7,2.0,32,38,18,14,0.5625,0.7631578947368421,0.4375,5.9609375,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.725,2.0,32,38,17,15,0.53125,0.7368421052631579,0.46875,5.609375,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.75,2.0,30,38,18,12,0.6,0.7105263157894737,0.4,5.425,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.775,2.0,28,38,17,11,0.6071428571428571,0.6578947368421053,0.39285714285714285,5.178571428571429,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.8,2.0,27,38,16,11,0.5925925925925926,0.6052631578947368,0.4074074074074074,4.583333333333333,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.825,2.0,23,38,13,10,0.5652173913043478,0.5,0.43478260869565216,4.271739130434782,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.85,2.0,23,38,14,9,0.6086956521739131,0.47368421052631576,0.391304347826087,3.4782608695652173,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.875,2.0,16,38,10,6,0.625,0.3684210526315789,0.375,3.546875,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.9,2.0,10,38,7,3,0.7,0.23684210526315788,0.3,3.925,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.925,2.0,6,38,6,0,1.0,0.15789473684210525,0.0,3.9166666666666665,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.95,2.0,1,38,1,0,1.0,0.02631578947368421,0.0,4.25,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.05,4.0,57,19,1,56,0.017543859649122806,1.0,0.9824561403508771,13.412280701754385,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.075,4.0,59,19,1,58,0.01694915254237288,1.0,0.9830508474576272,11.851694915254237,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.1,4.0,56,19,1,55,0.017857142857142856,1.0,0.9821428571428571,11.446428571428571,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.125,4.0,51,19,0,51,0.0,1.0,1.0,11.27450980392157,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.15,4.0,43,19,0,43,0.0,0.9473684210526315,1.0,11.936046511627907,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.175,4.0,41,19,0,41,0.0,0.9473684210526315,1.0,11.463414634146341,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.2,4.0,32,19,1,31,0.03125,0.9473684210526315,0.96875,12.5703125,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.225,4.0,29,19,1,28,0.034482758620689655,0.9473684210526315,0.9655172413793104,13.017241379310345,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.25,4.0,26,19,1,25,0.038461538461538464,0.8947368421052632,0.9615384615384616,13.711538461538462,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.275,4.0,24,19,1,23,0.041666666666666664,0.8947368421052632,0.9583333333333334,14.09375,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.3,4.0,24,19,2,22,0.08333333333333333,0.8947368421052632,0.9166666666666666,13.6875,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.325,4.0,21,19,2,19,0.09523809523809523,0.7894736842105263,0.9047619047619048,14.404761904761905,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.35,4.0,21,19,4,17,0.19047619047619047,0.7894736842105263,0.8095238095238095,12.547619047619047,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.375,4.0,20,19,4,16,0.2,0.7894736842105263,0.8,12.4875,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.4,4.0,18,19,4,14,0.2222222222222222,0.7894736842105263,0.7777777777777778,13.180555555555555,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.425,4.0,17,19,5,12,0.29411764705882354,0.7894736842105263,0.7058823529411765,13.529411764705882,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.45,4.0,17,19,5,12,0.29411764705882354,0.7894736842105263,0.7058823529411765,13.25,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.475,4.0,17,19,6,11,0.35294117647058826,0.7894736842105263,0.6470588235294118,13.117647058823529,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.5,4.0,17,19,6,11,0.35294117647058826,0.7894736842105263,0.6470588235294118,12.926470588235293,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.525,4.0,16,19,6,10,0.375,0.7368421052631579,0.625,13.1875,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.55,4.0,16,19,6,10,0.375,0.7368421052631579,0.625,12.8125,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.575,4.0,15,19,6,9,0.4,0.7368421052631579,0.6,12.666666666666666,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.6,4.0,15,19,7,8,0.4666666666666667,0.7368421052631579,0.5333333333333333,12.3,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.625,4.0,14,19,7,7,0.5,0.7368421052631579,0.5,12.589285714285714,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.65,4.0,14,19,7,7,0.5,0.7368421052631579,0.5,12.178571428571429,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.675,4.0,14,19,7,7,0.5,0.7368421052631579,0.5,11.75,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.7,4.0,14,19,7,7,0.5,0.7368421052631579,0.5,10.767857142857142,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.725,4.0,14,19,7,7,0.5,0.7368421052631579,0.5,9.964285714285714,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.75,4.0,13,19,6,7,0.46153846153846156,0.6842105263157895,0.5384615384615384,9.653846153846153,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.775,4.0,13,19,7,6,0.5384615384615384,0.6842105263157895,0.46153846153846156,8.653846153846153,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.8,4.0,10,19,4,6,0.4,0.5263157894736842,0.6,8.475,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.825,4.0,10,19,4,6,0.4,0.47368421052631576,0.6,7.025,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.85,4.0,8,19,5,3,0.625,0.3684210526315789,0.375,5.9375,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.875,4.0,7,19,5,2,0.7142857142857143,0.3157894736842105,0.2857142857142857,5.321428571428571,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.9,4.0,6,19,5,1,0.8333333333333334,0.3157894736842105,0.16666666666666666,5.0,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.925,4.0,4,19,4,0,1.0,0.21052631578947367,0.0,4.4375,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Random forest,threshold_sweep,empty,0.95,4.0,1,19,1,0,1.0,0.05263157894736842,0.0,4.25,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.05,1.0,39,44,0,39,0.0,1.0,1.0,23.69871794871795,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.075,1.0,39,44,0,39,0.0,1.0,1.0,23.16025641025641,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.1,1.0,39,44,0,39,0.0,1.0,1.0,22.923076923076923,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.125,1.0,39,44,0,39,0.0,1.0,1.0,22.762820512820515,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.15,1.0,42,44,0,42,0.0,1.0,1.0,20.988095238095237,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.175,1.0,44,44,0,44,0.0,1.0,1.0,19.755681818181817,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.2,1.0,45,44,1,44,0.022222222222222223,0.9772727272727273,0.9777777777777777,19.016666666666666,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.225,1.0,50,44,0,50,0.0,0.9318181818181818,1.0,16.675,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.25,1.0,60,44,3,57,0.05,0.9318181818181818,0.95,13.341666666666667,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.275,1.0,87,44,12,75,0.13793103448275862,0.9318181818181818,0.8620689655172413,8.517241379310345,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.3,1.0,78,44,15,63,0.19230769230769232,0.9318181818181818,0.8076923076923077,8.477564102564102,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.325,1.0,99,44,16,83,0.16161616161616163,0.9318181818181818,0.8383838383838383,5.888888888888889,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.35,1.0,91,44,14,77,0.15384615384615385,0.9318181818181818,0.8461538461538461,4.887362637362638,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.375,1.0,72,44,19,53,0.2638888888888889,0.9090909090909091,0.7361111111111112,5.118055555555555,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.4,1.0,52,44,16,36,0.3076923076923077,0.8863636363636364,0.6923076923076923,5.918269230769231,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.425,1.0,45,44,16,29,0.35555555555555557,0.8863636363636364,0.6444444444444445,6.216666666666667,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.45,1.0,44,44,18,26,0.4090909090909091,0.8863636363636364,0.5909090909090909,6.176136363636363,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.475,1.0,42,44,19,23,0.4523809523809524,0.8863636363636364,0.5476190476190477,6.291666666666667,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.5,1.0,42,44,19,23,0.4523809523809524,0.8636363636363636,0.5476190476190477,6.095238095238095,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.525,1.0,41,44,17,24,0.4146341463414634,0.8409090909090909,0.5853658536585366,6.0182926829268295,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.55,1.0,36,44,14,22,0.3888888888888889,0.7954545454545454,0.6111111111111112,6.541666666666667,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.575,1.0,34,44,14,20,0.4117647058823529,0.75,0.5882352941176471,6.669117647058823,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.6,1.0,34,44,15,19,0.4411764705882353,0.7272727272727273,0.5588235294117647,6.477941176470588,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.625,1.0,32,44,14,18,0.4375,0.7045454545454546,0.5625,6.609375,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.65,1.0,38,44,18,20,0.47368421052631576,0.6590909090909091,0.5263157894736842,5.177631578947368,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.675,1.0,38,44,18,20,0.47368421052631576,0.6136363636363636,0.5263157894736842,4.578947368421052,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.7,1.0,39,44,17,22,0.4358974358974359,0.5909090909090909,0.5641025641025641,3.8461538461538463,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.725,1.0,37,44,16,21,0.43243243243243246,0.5,0.5675675675675675,3.3716216216216215,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.75,1.0,27,44,12,15,0.4444444444444444,0.4090909090909091,0.5555555555555556,3.5,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.775,1.0,15,44,6,9,0.4,0.22727272727272727,0.6,4.583333333333333,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.8,1.0,7,44,3,4,0.42857142857142855,0.1590909090909091,0.5714285714285714,7.392857142857143,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.825,1.0,6,44,3,3,0.5,0.13636363636363635,0.5,7.208333333333333,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.85,1.0,6,44,4,2,0.6666666666666666,0.11363636363636363,0.3333333333333333,5.375,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.875,1.0,5,44,4,1,0.8,0.11363636363636363,0.2,5.3,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.9,1.0,5,44,4,1,0.8,0.09090909090909091,0.2,3.65,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.925,1.0,4,44,4,0,1.0,0.09090909090909091,0.0,3.25,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.95,1.0,4,44,4,0,1.0,0.09090909090909091,0.0,1.875,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,DLinear,threshold_sweep,empty,0.05,2.0,39,38,0,39,0.0,1.0,1.0,23.69871794871795,non-overlapping daily forecast anchors and disjoint run extraction
