,recall_empty,recall_empty,precision_empty,precision_empty,f1_empty,f1_empty,auroc_empty,auroc_empty,auprc_empty,auprc_empty,brier_empty,brier_empty,log_loss_empty,log_loss_empty
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
model,,,,,,,,,,,,,,
DLinear,0.6655247586421676,0.0012295497901832948,0.5743814000905778,0.0021930587740175275,0.6166006843056494,0.0011271743270581838,0.7931145642266989,0.0012712733178209285,0.5918373684234747,0.004200464421673354,0.18158566455046335,0.0005019427759847532,0.5492996209347819,0.001257697286112806
LightGBM,0.7602359536153297,0.009591682599192937,0.7557169490055883,0.008567583957123533,0.7579478890491008,0.007576936108985433,0.9276208446964391,0.001175302708618394,0.8354422941750822,0.0012367357560006907,0.09689385249460981,0.00022790777824886833,0.30942900658416655,0.0015773337633368657
Random forest,0.8021354290704136,0.011643066203670348,0.7481423027680362,0.0044856929404917915,0.7741498420250145,0.003963544077247821,0.929668100851024,0.0007126393134412917,0.8303706093512422,0.001774512558929871,0.09773264783190576,0.000651524342322216,0.3173433449067148,0.0023236354435155165
Transformer,0.5984391888178504,0.10715102066777778,0.718494518164733,0.00961957687195148,0.6491527161438291,0.06192928927621481,0.8976833342090317,0.006314409455499441,0.7481155903517074,0.004462913105632977,0.11724297950665157,0.0038588578535024257,0.35971957522343107,0.013990072323401059
