split,model,risk_delta,selected_threshold,minimum_window_steps,minimum_window_hours,daily_schedules,total_intervals,recommended_intervals,safe_intervals,conflict_intervals,recommendation_coverage,occupancy_conflict_rate,empty_recall,gross_opportunity_kwh,safe_opportunity_kwh,conflict_opportunity_kwh,opportunity_per_day_kwh,pareto_efficient
validation_midnight_daily_forecasts,Exploratory Hybrid Balanced Tree-Deep,,0.9,4,1.0,39,3744,217,197,20,0.05795940170940171,0.09216589861751152,0.18139963167587478,346.775188641,301.37087167824996,45.40431696275,7.727458248160255,False
validation_midnight_daily_forecasts,Exploratory Hybrid Balanced Tree-Deep,,0.925,4,1.0,39,3744,173,157,16,0.04620726495726496,0.09248554913294797,0.1445672191528545,279.5774375765,245.37155811374998,34.205879462750005,6.2915784131730765,False
validation_midnight_daily_forecasts,Exploratory Hybrid Balanced Tree-Deep,,0.95,4,1.0,39,3744,26,26,0,0.006944444444444444,0.0,0.02394106813996317,30.938831265499996,30.938831265499996,0.0,0.7933033657820512,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.05,4,1.0,43,4128,2792,1115,1677,0.6763565891472868,0.6006446991404012,0.972101133391456,6906.5439248835,2166.22484385625,4740.31908102725,50.37732195014535,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.075,4,1.0,43,4128,2481,1114,1367,0.6010174418604651,0.550987505038291,0.9712292938099389,5854.968422834001,2162.7201070137503,3692.24831582025,50.29581644218024,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.1,4,1.0,43,4128,2433,1110,1323,0.5893895348837209,0.5437731196054254,0.967741935483871,5657.485934992001,2151.33140800125,3506.15452699075,50.03096297677326,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.125,4,1.0,43,4128,2073,1090,983,0.5021802325581395,0.4741919922817173,0.9503051438535309,4438.91644467175,2107.67217609825,2331.2442685735004,49.01563200228488,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.15,4,1.0,43,4128,1917,1087,830,0.4643895348837209,0.4329681794470527,0.9476896251089799,3939.1456696005,2103.9461600165,1835.199509584,48.9289804655,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.175,4,1.0,43,4128,1911,1085,826,0.4629360465116279,0.43223443223443225,0.9459459459459459,3925.8060716475,2097.78282668325,1828.0232449642504,48.7856471321686,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.2,4,1.0,43,4128,1803,1077,726,0.4367732558139535,0.40266222961730447,0.9389712292938099,3580.26163016425,2076.78857982325,1503.473050341,48.29740883309884,False
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.225,4,1.0,43,4128,1796,1077,719,0.43507751937984496,0.40033407572383073,0.9389712292938099,3557.1899737292497,2076.78857982325,1480.401393906,48.29740883309884,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.25,4,1.0,43,4128,1796,1077,719,0.43507751937984496,0.40033407572383073,0.9389712292938099,3557.1899737292497,2076.78857982325,1480.401393906,48.29740883309884,False
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.275,4,1.0,43,4128,1784,1076,708,0.4321705426356589,0.3968609865470852,0.9380993897122929,3534.37729829175,2076.75857982325,1457.6187184685,48.29671115868023,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.3,4,1.0,43,4128,1760,1072,688,0.4263565891472868,0.39090909090909093,0.934612031386225,3529.2512164205,2076.2330535075,1453.018162913,48.284489616453484,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.325,4,1.0,43,4128,1760,1072,688,0.4263565891472868,0.39090909090909093,0.934612031386225,3529.2512164205,2076.2330535075,1453.018162913,48.284489616453484,False
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.35,4,1.0,43,4128,1622,1037,585,0.39292635658914726,0.36066584463625156,0.9040976460331299,3289.67510089625,2038.0372558597498,1251.6378450365,47.396215252552324,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.375,4,1.0,43,4128,1505,1000,505,0.3645833333333333,0.33554817275747506,0.8718395815170009,3014.8169778727497,1966.3563258634997,1048.46065200925,45.7292168805465,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.4,4,1.0,43,4128,1505,1000,505,0.3645833333333333,0.33554817275747506,0.8718395815170009,3014.8169778727497,1966.3563258634997,1048.46065200925,45.7292168805465,False
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.425,4,1.0,43,4128,1426,995,431,0.34544573643410853,0.3022440392706872,0.8674803836094158,2821.494761762,1957.7771243667498,863.71763739525,45.5297005666686,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.45,4,1.0,43,4128,1348,954,394,0.32655038759689925,0.2922848664688427,0.8317349607672189,2671.03329859025,1858.6172271665,812.41607142375,43.22365644573256,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.475,4,1.0,43,4128,1348,954,394,0.32655038759689925,0.2922848664688427,0.8317349607672189,2671.03329859025,1858.6172271665,812.41607142375,43.22365644573256,False
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.5,4,1.0,43,4128,1190,895,295,0.2882751937984496,0.24789915966386555,0.7802964254577158,2427.64758704575,1769.8380240247498,657.809563021,41.159023814529064,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.525,4,1.0,43,4128,1118,847,271,0.2708333333333333,0.24239713774597496,0.7384481255448997,2212.1174383185,1638.2629717652499,573.85446655325,38.09913887826163,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.55,4,1.0,43,4128,1112,846,266,0.2693798449612403,0.2392086330935252,0.7375762859633828,2192.72576945925,1638.2296384319998,554.49613102725,38.09836368446511,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.575,4,1.0,43,4128,998,803,195,0.24176356589147288,0.19539078156312625,0.7000871839581517,2020.7713743550003,1575.6081575857502,445.1632167692501,36.642050176412795,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.6,4,1.0,43,4128,956,786,170,0.2315891472868217,0.17782426778242677,0.6852659110723627,1966.2254725855,1548.5913947080003,417.6340778775,36.013753365302335,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.625,4,1.0,43,4128,956,786,170,0.2315891472868217,0.17782426778242677,0.6852659110723627,1966.2254725855,1548.5913947080003,417.6340778775,36.013753365302335,False
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.65,4,1.0,43,4128,872,749,123,0.21124031007751937,0.14105504587155962,0.6530078465562337,1837.2129862445001,1478.2729653867502,358.94002085775,34.37844105550582,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.675,4,1.0,43,4128,830,722,108,0.2010658914728682,0.13012048192771083,0.6294681778552746,1782.5919822895,1435.8299310955,346.76205119400004,33.391393746406976,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.7,4,1.0,43,4128,794,697,97,0.1923449612403101,0.12216624685138538,0.6076721883173496,1669.1557675995,1351.4541455,317.7016220995,31.429166174418608,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.725,4,1.0,43,4128,680,618,62,0.16472868217054262,0.09117647058823529,0.5387968613775065,1455.660781429,1254.3981083937501,201.26267303525003,29.172049032412794,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.75,4,1.0,43,4128,588,552,36,0.14244186046511628,0.061224489795918366,0.4812554489973845,1200.53213063775,1087.952718521,112.57941211675,25.301226012116278,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.775,4,1.0,43,4128,588,552,36,0.14244186046511628,0.061224489795918366,0.4812554489973845,1200.53213063775,1087.952718521,112.57941211675,25.301226012116278,False
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.8,4,1.0,43,4128,467,440,27,0.11312984496124032,0.057815845824411134,0.3836094158674804,939.7595698152501,867.9304711660001,71.82909864925,20.184429562000002,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.825,4,1.0,43,4128,366,353,13,0.08866279069767442,0.03551912568306011,0.3077593722755013,703.4889363395,658.0464069175,45.44252942200001,15.303404812034884,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.85,4,1.0,43,4128,366,353,13,0.08866279069767442,0.03551912568306011,0.3077593722755013,703.4889363395,658.0464069175,45.44252942200001,15.303404812034884,False
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.875,4,1.0,43,4128,318,307,11,0.07703488372093023,0.03459119496855346,0.26765475152571927,612.0886033585,569.24315726975,42.84544608875,13.238212959761627,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.9,4,1.0,43,4128,174,174,0,0.04215116279069767,0.0,0.15170008718395817,249.14667954175002,249.14667954175002,0.0,5.794108826552326,True
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.925,4,1.0,43,4128,174,174,0,0.04215116279069767,0.0,0.15170008718395817,249.14667954175002,249.14667954175002,0.0,5.794108826552326,False
test_midnight_daily_forecasts_diagnostic,Historical Average,,0.95,4,1.0,43,4128,66,66,0,0.015988372093023256,0.0,0.05754141238012206,94.623047827,94.623047827,0.0,2.200535995976744,False
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.05,4,1.0,43,4128,2438,1121,1317,0.5906007751937985,0.5401968826907301,0.977332170880558,5821.3917402495,2244.17467959775,3577.21706065175,52.19010882785465,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.075,4,1.0,43,4128,2277,1117,1160,0.5515988372093024,0.5094422485726834,0.97384481255449,5369.354557774,2237.81277170275,3131.54178607125,52.042157481459306,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.1,4,1.0,43,4128,2084,1101,983,0.5048449612403101,0.4716890595009597,0.959895379250218,4845.482413961249,2212.46943858525,2633.0129753759998,51.45277764151744,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.125,4,1.0,43,4128,1929,1085,844,0.467296511627907,0.43753240020736134,0.9459459459459459,4380.16316346825,2189.7703903397496,2190.3927731285,50.924892798598826,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.15,4,1.0,43,4128,1781,1062,719,0.4314437984496124,0.4037057832678271,0.925893635571055,3933.1875850839997,2124.66366460175,1808.52392048225,49.410782897715116,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.175,4,1.0,43,4128,1706,1049,657,0.4132751937984496,0.3851113716295428,0.9145597210113339,3685.88701925325,2083.403927761,1602.48309149225,48.45125413397675,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.2,4,1.0,43,4128,1625,1029,596,0.3936531007751938,0.3667692307692308,0.8971229293809939,3470.3100096945,2031.8919111277498,1438.41809856675,47.25330025878488,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.225,4,1.0,43,4128,1579,1021,558,0.38250968992248063,0.35338822039265355,0.8901482127288579,3312.5985109027497,2021.5382137594997,1291.06029714325,47.01251659905813,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.25,4,1.0,43,4128,1508,996,512,0.3653100775193798,0.3395225464190981,0.8683522231909329,3120.6947726937497,1979.2372645047499,1141.4575081889998,46.02877359313372,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.275,4,1.0,43,4128,1440,975,465,0.3488372093023256,0.3229166666666667,0.8500435919790759,2946.9267464605,1923.780911115,1023.1458353455,44.73909095616279,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.3,4,1.0,43,4128,1366,960,406,0.33091085271317827,0.2972181551976574,0.8369659982563208,2697.327952747,1899.4710925139998,797.8568602329999,44.17374633753488,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.325,4,1.0,43,4128,1336,951,385,0.3236434108527132,0.28817365269461076,0.8291194420226679,2653.7437920149996,1889.2500516629998,764.493740352,43.93604771309302,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.35,4,1.0,43,4128,1296,935,361,0.313953488372093,0.2785493827160494,0.8151700087183958,2588.19012870825,1867.0583630675,721.13176564075,43.41996193180233,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.375,4,1.0,43,4128,1275,929,346,0.30886627906976744,0.27137254901960783,0.8099389712292938,2525.24951157575,1853.43875195575,671.81075962,43.103226789668604,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.4,4,1.0,43,4128,1246,921,325,0.3018410852713178,0.2608346709470305,0.8029642545771578,2456.68969194675,1825.94949701725,630.7401949294999,42.46394179109884,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.425,4,1.0,43,4128,1204,904,300,0.2916666666666667,0.24916943521594684,0.7881429816913688,2375.69691613325,1801.2275813815,574.46933475175,41.8890135205,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.45,4,1.0,43,4128,1158,878,280,0.2805232558139535,0.24179620034542315,0.7654751525719268,2303.714404799,1747.66480148575,556.04960331325,40.64336747641279,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.475,4,1.0,43,4128,1127,854,273,0.27301356589147285,0.2422360248447205,0.7445510026155188,2252.78417836025,1700.39624171375,552.3879366465001,39.544098644505816,False
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.5,4,1.0,43,4128,1105,843,262,0.26768410852713176,0.23710407239819004,0.7349607672188317,2207.2241839475,1682.81627654175,524.40790740575,39.13526224515698,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.525,4,1.0,43,4128,1073,821,252,0.2599321705426357,0.23485554520037277,0.7157802964254577,2137.8631710565,1656.7502197935,481.112951263,38.52907487891861,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.55,4,1.0,43,4128,1035,807,228,0.2507267441860465,0.22028985507246376,0.7035745422842197,2024.758760923,1631.8374127735,392.9213481495,37.949707273802325,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.575,4,1.0,43,4128,1000,789,211,0.24224806201550386,0.211,0.6878814298169137,1981.6651315592499,1615.49094055075,366.1741910085,37.56955675699419,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.6,4,1.0,43,4128,977,784,193,0.2366763565891473,0.19754350051177072,0.6835222319093287,1922.6030096354998,1615.07955166175,307.52345797374994,37.559989573529066,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.625,4,1.0,43,4128,934,770,164,0.22625968992248063,0.17558886509635974,0.6713164777680907,1860.6141963512498,1592.78997825125,267.8242181,37.04162740119186,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.65,4,1.0,43,4128,914,760,154,0.22141472868217055,0.16849015317286653,0.6625980819529207,1800.55880612925,1571.4501281050002,229.10867802425003,36.54535181639535,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.675,4,1.0,43,4128,904,754,150,0.2189922480620155,0.16592920353982302,0.6573670444638187,1787.7968616845,1565.7467947712503,222.05006691325002,36.41271615747094,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.7,4,1.0,43,4128,873,737,136,0.21148255813953487,0.15578465063001146,0.6425457715780296,1741.92012677625,1545.1188098637501,196.8013169125,35.932995578226745,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.725,4,1.0,43,4128,824,704,120,0.1996124031007752,0.14563106796116504,0.6137750653879687,1645.7037107122499,1475.67883231125,170.024878401,34.318112379331396,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.75,4,1.0,43,4128,799,683,116,0.1935562015503876,0.14518147684605756,0.5954664341761116,1585.0901117645,1416.30106669675,168.78904506775,32.93723410922674,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.775,4,1.0,43,4128,765,658,107,0.18531976744186046,0.13986928104575164,0.5736704446381866,1517.7720052582501,1360.5999923530003,157.17201290525,31.641860287279076,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.8,4,1.0,43,4128,719,619,100,0.1741763565891473,0.13908205841446453,0.5396687009590235,1404.6953394155,1249.82708812,154.8682512955,29.06574623534884,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.825,4,1.0,43,4128,663,576,87,0.16061046511627908,0.13122171945701358,0.5021795989537925,1310.328806863,1161.9049634622502,148.42384340075,27.021045661912794,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.85,4,1.0,43,4128,585,519,66,0.14171511627906977,0.11282051282051282,0.4524847428073234,1135.6949786794999,1010.2861294290001,125.4088492505,23.4950262657907,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.875,4,1.0,43,4128,515,471,44,0.1247577519379845,0.0854368932038835,0.4106364428945074,1026.34801650675,918.45705870275,107.89095780399998,21.359466481459304,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.9,4,1.0,43,4128,460,426,34,0.11143410852713179,0.07391304347826087,0.3714036617262424,888.9291213424999,801.1582461417499,87.77087520075,18.63158711957558,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.925,4,1.0,43,4128,377,357,20,0.09132751937984496,0.05305039787798409,0.3112467306015693,742.108507714,668.32325824425,73.78524946975,15.542401354517443,True
test_midnight_daily_forecasts_diagnostic,LightGBM,,0.95,4,1.0,43,4128,265,254,11,0.06419573643410853,0.04150943396226415,0.22144725370531823,537.8782430785,493.9231551775,43.955087901,11.486585004127907,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.05,4,1.0,43,4128,3185,1144,2041,0.7715600775193798,0.6408163265306123,0.997384481255449,8238.1821806805,2281.08697565125,5957.09520502925,53.04853431747094,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.075,4,1.0,43,4128,2863,1132,1731,0.6935562015503876,0.6046105483758295,0.986922406277245,7000.200602430499,2214.79408800875,4785.406514421749,51.506839256017436,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.1,4,1.0,43,4128,2531,1123,1408,0.6131298449612403,0.5563018569735283,0.979075850043592,5731.19325750725,2200.62701490875,3530.5662425985,51.17737243973837,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.125,4,1.0,43,4128,2288,1112,1176,0.5542635658914729,0.513986013986014,0.969485614646905,4952.349635248,2174.562176457,2777.787458791,50.57121340597675,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.15,4,1.0,43,4128,2112,1111,1001,0.5116279069767442,0.4739583333333333,0.9686137750653879,4498.0830675595,2168.981584352,2329.1014832074998,50.44143219423256,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.175,4,1.0,43,4128,2030,1104,926,0.49176356589147285,0.45615763546798027,0.962510897994769,4294.19615595275,2128.8631632995,2165.3329926532497,49.508445658127904,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.2,4,1.0,43,4128,1997,1103,894,0.48376937984496127,0.44767150726089133,0.9616390584132519,4212.73739666075,2127.68042520425,2085.0569714565,49.480940121029064,False
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.225,4,1.0,43,4128,1939,1103,836,0.469718992248062,0.43115007735946365,0.9616390584132519,4020.313362179,2127.68042520425,1892.63293697475,49.480940121029064,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.25,4,1.0,43,4128,1863,1100,763,0.45130813953488375,0.4095544820182501,0.9590235396687009,3776.3477716429998,2121.93443105275,1654.4133405902498,49.34731235006395,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.275,4,1.0,43,4128,1735,1088,647,0.42030038759689925,0.3729106628242075,0.948561464690497,3371.3199993535004,2070.931693802,1300.3883055515,48.161202181441865,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.3,4,1.0,43,4128,1642,1071,571,0.39777131782945735,0.34774665042630937,0.9337401918047079,3084.15725039875,2051.81959579675,1032.337654602,47.71673478597093,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.325,4,1.0,43,4128,1529,1042,487,0.3703972868217054,0.3185088293001962,0.9084568439407149,2861.04263639125,2023.21515500625,837.827481385,47.05151523270349,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.35,4,1.0,43,4128,1458,1022,436,0.35319767441860467,0.299039780521262,0.8910200523103748,2737.1184275515,1976.4191293054996,760.6992982460001,45.963235565244176,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.375,4,1.0,43,4128,1409,1002,407,0.34132751937984496,0.28885734563520227,0.8735832606800349,2682.56823091575,1961.0683983107501,721.499832605,45.606241821180234,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.4,4,1.0,43,4128,1376,990,386,0.3333333333333333,0.2805232558139535,0.8631211857018308,2637.5128787472504,1953.5517316439998,683.9611471032501,45.431435619627905,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.425,4,1.0,43,4128,1331,978,353,0.3224321705426357,0.26521412471825695,0.8526591107236269,2495.1872823642498,1932.74307813475,562.4442042295,44.947513444994186,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.45,4,1.0,43,4128,1314,970,344,0.3183139534883721,0.2617960426179604,0.8456843940714909,2456.688249425,1915.3275285977497,541.36072082725,44.54250066506395,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.475,4,1.0,43,4128,1287,950,337,0.3117732558139535,0.2618492618492618,0.8282476024411508,2371.84868463475,1852.2753185217498,519.573366113,43.07617019818023,False
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.5,4,1.0,43,4128,1233,912,321,0.29869186046511625,0.26034063260340634,0.7951176983435048,2274.0422616697497,1780.1919134417499,493.85034822800003,41.39981194050581,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.525,4,1.0,43,4128,1193,889,304,0.28900193798449614,0.2548197820620285,0.7750653879686138,2156.7214187065,1703.41723731725,453.30418138925,39.61435435621512,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.55,4,1.0,43,4128,1157,861,296,0.280281007751938,0.25583405358686256,0.7506538796861377,2113.432320708,1664.6397270382502,448.79259366975003,38.71255179158721,False
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.575,4,1.0,43,4128,1101,813,288,0.26671511627906974,0.2615803814713896,0.7088055797733217,2018.28809653225,1587.0481460535002,431.23995047874996,36.90809641984884,False
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.6,4,1.0,43,4128,1055,775,280,0.2555717054263566,0.26540284360189575,0.6756756756756757,1968.8790471697498,1543.8870556685,424.99199150124997,35.90435013182558,False
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.625,4,1.0,43,4128,1006,756,250,0.2437015503875969,0.2485089463220676,0.6591107236268526,1883.3094639985,1504.34574262125,378.96372137725007,34.98478471212209,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.65,4,1.0,43,4128,962,723,239,0.23304263565891473,0.24844074844074845,0.6303400174367916,1837.9027855055,1468.4326430762499,369.47014242925,34.14959635061046,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.675,4,1.0,43,4128,926,704,222,0.2243217054263566,0.23974082073434125,0.6137750653879687,1774.2801870805001,1436.5211257894998,337.75906129099997,33.407468041616276,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.7,4,1.0,43,4128,885,681,204,0.21438953488372092,0.2305084745762712,0.5937227550130776,1691.0566735940001,1366.8803532082502,324.17632038575005,31.78791519088954,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.725,4,1.0,43,4128,787,628,159,0.19064922480620156,0.2020330368487929,0.5475152571926766,1475.95365269475,1235.90416309125,240.04948960349998,28.74195728119186,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.75,4,1.0,43,4128,713,587,126,0.17272286821705427,0.1767180925666199,0.5117698343504795,1288.0195696739997,1122.8116224720002,165.20794720199999,26.11189819702326,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.775,4,1.0,43,4128,651,545,106,0.15770348837209303,0.16282642089093702,0.47515257192676547,1182.4152571139998,1028.9088683915002,153.5063887225,23.92811321840698,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.8,4,1.0,43,4128,583,504,79,0.14123062015503876,0.13550600343053174,0.43940714908456846,1097.60969936825,980.04009646325,117.569602905,22.79163015030814,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.825,4,1.0,43,4128,465,411,54,0.11264534883720931,0.11612903225806452,0.3583260680034874,942.0241654345,838.13926282125,103.88490261324999,19.491610763284882,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.85,4,1.0,43,4128,387,360,27,0.09375,0.06976744186046512,0.31386224934612034,791.5412335102501,705.616376584,85.92485692625,16.409683176372095,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.875,4,1.0,43,4128,329,312,17,0.07969961240310078,0.05167173252279635,0.27201394943330426,698.8598701002501,636.5118249620001,62.34804513825,14.80260058051163,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.9,4,1.0,43,4128,270,257,13,0.06540697674418605,0.04814814814814815,0.22406277244986922,596.5733016645,541.93211836875,54.64118329575,12.603072520203488,True
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.925,4,1.0,43,4128,188,178,10,0.045542635658914726,0.05319148936170213,0.15518744551002617,402.338954703,359.54058390725004,42.79837079575,8.361408928075582,False
test_midnight_daily_forecasts_diagnostic,Random Forest,,0.95,4,1.0,43,4128,52,52,0,0.012596899224806201,0.0,0.045335658238884045,113.57855710800001,113.57855710800001,0.0,2.6413617932093025,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.05,4,1.0,43,4128,2777,1135,1642,0.6727228682170543,0.5912855599567879,0.9895379250217959,6824.260937779249,2250.532439831,4573.72849794825,52.337963717,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.075,4,1.0,43,4128,2499,1122,1377,0.6053779069767442,0.5510204081632653,0.978204010462075,5853.44397863625,2230.62158835125,3622.8223902850004,51.874920659331394,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.1,4,1.0,43,4128,2290,1116,1174,0.5547480620155039,0.5126637554585153,0.972972972972973,5124.014222863751,2216.771843286,2907.24237957775,51.5528335647907,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.125,4,1.0,43,4128,2133,1107,1026,0.5167151162790697,0.4810126582278481,0.96512641673932,4643.9147734865,2201.5846247199997,2442.3301487665003,51.19964243534883,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.15,4,1.0,43,4128,2074,1103,971,0.502422480620155,0.4681774349083896,0.9616390584132519,4477.890238149001,2184.88063736175,2293.0096007872503,50.811177613063954,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.175,4,1.0,43,4128,2033,1100,933,0.49249031007751937,0.4589276930644368,0.9590235396687009,4368.0368524945,2169.94565370175,2198.09119879275,50.463852411668604,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.2,4,1.0,43,4128,1974,1094,880,0.47819767441860467,0.4457953394123607,0.953792502179599,4166.22656211125,2149.774381771,2016.45218034025,49.994753064441866,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.225,4,1.0,43,4128,1891,1091,800,0.4580910852713178,0.4230565838180857,0.951176983435048,3997.10409539075,2139.5394037002497,1857.5646916904998,49.75673031861046,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.25,4,1.0,43,4128,1782,1054,728,0.4316860465116279,0.40852974186307517,0.918918918918919,3790.65617175125,2085.2818866625003,1705.3742850887502,48.494927596802334,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.275,4,1.0,43,4128,1668,1021,647,0.40406976744186046,0.38788968824940045,0.8901482127288579,3469.8366080647497,2007.03940623225,1462.7972018325001,46.675335028656974,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.3,4,1.0,43,4128,1580,991,589,0.38275193798449614,0.37278481012658227,0.8639930252833479,3239.6571284275,1947.1649104875,1292.49221794,45.28290489505814,True
test_midnight_daily_forecasts_diagnostic,Original Transformer,,0.325,4,1.0,43,4128,1510,971,539,0.36579457364341084,0.356953642384106,0.8465562336530078,3054.3982386524995,1895.9888691774997,1158.409369475,44.092764399476735,True
